audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB23_0826010000.wav,B,54,13,28.53746948,49.68952942
./audio/CC0808SB23_0826010000.wav,B,53,15,79.93085175,96.24765625
./audio/CC0808SB23_0826010000.wav,A,92,73,89.10948486,105.3936005
./audio/CC0808SB23_0826010000.wav,B,54,15,92.42961121,99.44617004
./audio/CC0808SB23_0826010000.wav,B,52,16,121.4084984,129.0059738
./audio/CC0808SB23_0826010000.wav,B,57,14,176.7688721,188.4746765
./audio/CC0808SB23_0826010000.wav,A,90,70,216.4329956,224.9684753
./audio/CC0808SB23_0826010000.wav,A,88,73,220.8490876,230.8258392
./audio/CC0808SB23_0826010000.wav,B,55,20,227.8757774,239.6111832
./audio/CC0808SB23_0826010000.wav,B,55,16,261.1239471,272.3243164
