audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB03_0816024000.wav,20Hz,44,20,29.825,32.244
./audio/CC0808SB03_0816024000.wav,40Hz,65,42,340.28,341.662
./audio/CC0808SB03_0816024000.wav,40Hz,70,45,473.799,475.441
./audio/CC0808SB03_0816024000.wav,20Hz,40,19,3.905413055,6.428730011
./audio/CC0808SB03_0816024000.wav,20Hz,42,20,30.06481018,32.89540405
./audio/CC0808SB03_0816024000.wav,20Hz,41,18,17.15406952,19.78044739
./audio/CC0808SB03_0816024000.wav,20Hz,33,16,23.28308411,26.95047607
./audio/CC0808SB03_0816024000.wav,20Hz,33,16,99.49741821,101.2990265
./audio/CC0808SB03_0816024000.wav,20Hz,38,16,85.15690613,87.31228943
./audio/CC0808SB03_0816024000.wav,20Hz,35,16,76.15357819,77.818396
./audio/CC0808SB03_0816024000.wav,20Hz,35,15,103.0583984,104.9697021
./audio/CC0808SB03_0816024000.wav,20Hz,35,16,152.9734344,155.1617157
./audio/CC0808SB03_0816024000.wav,20Hz,35,15,137.5402802,139.8995911
./audio/CC0808SB03_0816024000.wav,20Hz,29,13,160.0957489,162.5803406
