audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815165000.wav,20Hz,34,18,396.472,400.298
./audio/CC0808SB01_0815165000.wav,20Hz,32,16,423.117,426.784
./audio/CC0808SB01_0815165000.wav,20Hz,35,19,446.577,450.428
./audio/CC0808SB01_0815165000.wav,20Hz,33,17,459.412,463.018
./audio/CC0808SB01_0815165000.wav,20Hz,35,17,488.19,491.796
./audio/CC0808SB01_0815165000.wav,A,90,74,190.565,209.267
./audio/CC0808SB01_0815165000.wav,A,93,79,534.011,549.962
./audio/CC0808SB01_0815165000.wav,D,71,37,444.749,449.064
./audio/CC0808SB01_0815165000.wav,D,78,31,471.016,478.472
./audio/CC0808SB01_0815165000.wav,D,62,29,525.026,530.527
./audio/CC0808SB01_0815165000.wav,D,62,40,543.3,548.679
./audio/CC0808SB01_0815165000.wav,D,58,43,552.468,555.89
