audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB03_0816031000.wav,20Hz,31,16,33.06463623,36.35153809
./audio/CC0808SB03_0816031000.wav,20Hz,29,16,62.48992157,64.51894684
./audio/CC0808SB03_0816031000.wav,20Hz,30,15,84.40128479,86.11707764
./audio/CC0808SB03_0816031000.wav,20Hz,36,15,96.3846283,98.64580078
./audio/CC0808SB03_0816031000.wav,20Hz,34,19,105.3044403,106.6887573
./audio/CC0808SB03_0816031000.wav,20Hz,31,16,115.1592201,116.9271484
./audio/CC0808SB03_0816031000.wav,20Hz,37,20,133.7391037,135.3197403
./audio/CC0808SB03_0816031000.wav,20Hz,30,16,184.359111,186.4054199
./audio/CC0808SB03_0816031000.wav,20Hz,29,16,213.2590149,215.5033203
./audio/CC0808SB03_0816031000.wav,20Hz,35,17,233.4358109,235.690477
./audio/CC0808SB03_0816031000.wav,20Hz,37,17,272.6917053,274.7024658
./audio/CC0808SB03_0816031000.wav,20Hz,37,18,517.774,520.216
./audio/CC0808SB03_0816031000.wav,20Hz,37,19,568.738,571.018
