audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB02_0815214000.wav,40Hz,89,45,283.436,284.732
./audio/CC0808SB02_0815214000.wav,40Hz,113,57,492.462,494.882
./audio/CC0808SB02_0815214000.wav,A,95,76,117.688,135.919
./audio/CC0808SB02_0815214000.wav,A,93,78,311.685,329.83
./audio/CC0808SB02_0815214000.wav,20Hz,32,15,37.09336548,39.75748901
./audio/CC0808SB02_0815214000.wav,20Hz,31,16,19.82853088,21.89774475
./audio/CC0808SB02_0815214000.wav,20Hz,36,17,48.72760315,50.39252014
./audio/CC0808SB02_0815214000.wav,20Hz,30,16,78.16117401,80.28656158
./audio/CC0808SB02_0815214000.wav,20Hz,37,16,147.9939453,150.3026886
./audio/CC0808SB02_0815214000.wav,20Hz,38,19,130.241188,132.3117645
./audio/CC0808SB02_0815214000.wav,20Hz,30,15,162.3866638,164.2277527
./audio/CC0808SB02_0815214000.wav,20Hz,34,16,174.3303299,176.6503181
./audio/CC0808SB02_0815214000.wav,20Hz,35,16,189.9519501,192.5377258
./audio/CC0808SB02_0815214000.wav,20Hz,30,16,208.4040588,210.0265594
