audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815184000.wav,20Hz,39,16,28.044,32.628
./audio/CC0808SB01_0815184000.wav,20Hz,36,18,41.307,45.585
./audio/CC0808SB01_0815184000.wav,20Hz,39,16,71.994,78.166
./audio/CC0808SB01_0815184000.wav,20Hz,39,16,91.307,95.952
./audio/CC0808SB01_0815184000.wav,20Hz,36,16,256.226,261.237
./audio/CC0808SB01_0815184000.wav,20Hz,39,17,282.017,286.112
./audio/CC0808SB01_0815184000.wav,20Hz,36,17,298.274,302.674
./audio/CC0808SB01_0815184000.wav,20Hz,28,13,308.854,313.682
./audio/CC0808SB01_0815184000.wav,20Hz,37,16,320.16,325.111
./audio/CC0808SB01_0815184000.wav,20Hz,35,17,338.617,343.323
./audio/CC0808SB01_0815184000.wav,20Hz,29,12,351.513,356.341
./audio/CC0808SB01_0815184000.wav,20Hz,37,17,392.59,398.274
./audio/CC0808SB01_0815184000.wav,20Hz,35,17,432.2,437.578
./audio/CC0808SB01_0815184000.wav,20Hz,37,17,445.218,449.985
./audio/CC0808SB01_0815184000.wav,20Hz,27,13,461.688,466.333
./audio/CC0808SB01_0815184000.wav,20Hz,37,17,475.134,479.962
./audio/CC0808SB01_0815184000.wav,20Hz,37,16,516.723,519.656
./audio/CC0808SB01_0815184000.wav,20Hz,35,15,551.65,556.723
./audio/CC0808SB01_0815184000.wav,20Hz,38,17,570.291,575.486
./audio/CC0808SB01_0815184000.wav,A,89,79,83.423,100.352
./audio/CC0808SB01_0815184000.wav,A,93,80,111.298,127.066
./audio/CC0808SB01_0815184000.wav,B,54,11,31.528,57.625
./audio/CC0808SB01_0815184000.wav,B,57,11,157.57,178.411
./audio/CC0808SB01_0815184000.wav,B,53,10,277.215,298.124
./audio/CC0808SB01_0815184000.wav,B,37,17,392.59,398.274
./audio/CC0808SB01_0815184000.wav,B,52,9,399.588,420.671
./audio/CC0808SB01_0815184000.wav,B,53,10,532.117,552.076
