audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815182000.wav,20Hz,26,12,5.675,10.626
./audio/CC0808SB01_0815182000.wav,20Hz,27,14,202.491,206.586
./audio/CC0808SB01_0815182000.wav,20Hz,37,16,209.281,215.087
./audio/CC0808SB01_0815182000.wav,20Hz,39,17,228.594,233.667
./audio/CC0808SB01_0815182000.wav,20Hz,38,19,238.984,244.179
./audio/CC0808SB01_0815182000.wav,20Hz,37,17,255.492,260.259
./audio/CC0808SB01_0815182000.wav,A,92,74,265.087,283.423
./audio/CC0808SB01_0815182000.wav,20Hz,38,18,272.36,277.005
./audio/CC0808SB01_0815182000.wav,20Hz,37,18,287.578,292.101
./audio/CC0808SB01_0815182000.wav,20Hz,35,18,301.153,305.798
./audio/CC0808SB01_0815182000.wav,B,42,10,313.01,333.3
./audio/CC0808SB01_0815182000.wav,20Hz,37,18,328.533,333.973
./audio/CC0808SB01_0815182000.wav,20Hz,35,16,339.29,344.424
./audio/CC0808SB01_0815182000.wav,20Hz,37,17,390.268,395.585
./audio/CC0808SB01_0815182000.wav,20Hz,38,18,405.37,410.198
./audio/CC0808SB01_0815182000.wav,20Hz,28,14,426.272,431.222
./audio/CC0808SB01_0815182000.wav,20Hz,35,17,461.115,466.065
./audio/CC0808SB01_0815182000.wav,20Hz,37,15,487.09,491.612
./audio/CC0808SB01_0815182000.wav,20Hz,36,15,538.251,543.323
./audio/CC0808SB01_0815182000.wav,20Hz,35,17,595.964,598.124
