audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB02_0815212000.wav,20Hz,39,19,2.192,7.02
./audio/CC0808SB02_0815212000.wav,20Hz,35,14,14.048,20.832
./audio/CC0808SB02_0815212000.wav,40Hz,83,40,34.339,38.801
./audio/CC0808SB02_0815212000.wav,20Hz,38,17,44.514,48.854
./audio/CC0808SB02_0815212000.wav,20Hz,36,15,72.445,78.312
./audio/CC0808SB02_0815212000.wav,20Hz,36,16,86.807,91.208
./audio/CC0808SB02_0815212000.wav,20Hz,38,19,107.616,111.283
./audio/CC0808SB02_0815212000.wav,20Hz,36,17,113.606,118.679
./audio/CC0808SB02_0815212000.wav,20Hz,35,19,121.734,124.362
./audio/CC0808SB02_0815212000.wav,20Hz,34,17,135.302,139.031
./audio/CC0808SB02_0815212000.wav,20Hz,33,19,147.433,151.406
./audio/CC0808SB02_0815212000.wav,20Hz,37,19,157.762,161.857
./audio/CC0808SB02_0815212000.wav,A,94,77,171.115,189.694
./audio/CC0808SB02_0815212000.wav,20Hz,38,19,172.369,176.769
./audio/CC0808SB02_0815212000.wav,20Hz,36,17,189.817,193.728
./audio/CC0808SB02_0815212000.wav,20Hz,34,15,196.478,200.695
./audio/CC0808SB02_0815212000.wav,20Hz,39,18,209.374,214.447
./audio/CC0808SB02_0815212000.wav,A,93,78,214.965,230.55
./audio/CC0808SB02_0815212000.wav,20Hz,32,17,222.605,227.8
./audio/CC0808SB02_0815212000.wav,20Hz,88,49,237.09,240.512
./audio/CC0808SB02_0815212000.wav,40Hz,88,49,237.09,240.512
./audio/CC0808SB02_0815212000.wav,20Hz,34,16,256.065,259.182
./audio/CC0808SB02_0815212000.wav,20Hz,33,14,262.91,267.311
./audio/CC0808SB02_0815212000.wav,20Hz,33,19,272.2,274.95
./audio/CC0808SB02_0815212000.wav,20Hz,31,16,276.417,281.734
./audio/CC0808SB02_0815212000.wav,20Hz,38,21,282.835,285.401
./audio/CC0808SB02_0815212000.wav,A,94,77,294.536,313.545
./audio/CC0808SB02_0815212000.wav,20Hz,35,18,310.917,315.439
./audio/CC0808SB02_0815212000.wav,20Hz,34,17,317.578,321.979
./audio/CC0808SB02_0815212000.wav,20Hz,33,17,346.7,349.878
./audio/CC0808SB02_0815212000.wav,B,52,26,370.259,390.0
./audio/CC0808SB02_0815212000.wav,20Hz,34,17,402.59,406.379
./audio/CC0808SB02_0815212000.wav,A,95,79,426.673,442.14
./audio/CC0808SB02_0815212000.wav,20Hz,25,15,446.013,448.885
./audio/CC0808SB02_0815212000.wav,40Hz,78,36,472.75,475.928
./audio/CC0808SB02_0815212000.wav,D,76,35,472.808,475.659
./audio/CC0808SB02_0815212000.wav,40Hz,88,51,498.632,501.505
./audio/CC0808SB02_0815212000.wav,40Hz,53,26,509.144,527.174
./audio/CC0808SB02_0815212000.wav,20Hz,36,19,526.135,530.046
./audio/CC0808SB02_0815212000.wav,20Hz,37,18,535.791,538.908
