audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB03_0816021000.wav,20Hz,31,15,26.40852356,28.11088867
./audio/CC0808SB03_0816021000.wav,20Hz,29,16,37.61723022,40.02781982
./audio/CC0808SB03_0816021000.wav,20Hz,32,16,58.27809219,59.91748848
./audio/CC0808SB03_0816021000.wav,20Hz,32,15,58.39385376,60.01522827
./audio/CC0808SB03_0816021000.wav,20Hz,31,16,93.19476929,95.0121521
./audio/CC0808SB03_0816021000.wav,20Hz,23,12,97.45059814,100.4093842
./audio/CC0808SB03_0816021000.wav,20Hz,32,17,101.3444672,104.0758301
./audio/CC0808SB03_0816021000.wav,20Hz,33,16,112.8119034,116.9564659
./audio/CC0808SB03_0816021000.wav,20Hz,33,16,113.0447338,116.6739006
./audio/CC0808SB03_0816021000.wav,20Hz,30,15,165.1465454,166.9011414
./audio/CC0808SB03_0816021000.wav,20Hz,29,15,165.1880005,166.8850586
./audio/CC0808SB03_0816021000.wav,20Hz,24,12,220.2971394,222.9399738
./audio/CC0808SB03_0816021000.wav,20Hz,31,14,250.1862457,252.9015411
./audio/CC0808SB03_0816021000.wav,40Hz,56,42,258.0116974,259.4383667
./audio/CC0808SB03_0816021000.wav,B,55,11,430.17,448.834
