audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815174000.wav,20Hz,35,17,2.436,6.531
./audio/CC0808SB01_0815174000.wav,20Hz,36,16,11.909,16.493
./audio/CC0808SB01_0815174000.wav,20Hz,36,19,161.796,165.707
./audio/CC0808SB01_0815174000.wav,20Hz,37,17,168.335,172.308
./audio/CC0808SB01_0815174000.wav,20Hz,36,16,174.263,178.908
./audio/CC0808SB01_0815174000.wav,20Hz,36,17,190.443,195.454
./audio/CC0808SB01_0815174000.wav,20Hz,36,16,204.927,210.55
./audio/CC0808SB01_0815174000.wav,20Hz,36,15,227.846,234.141
./audio/CC0808SB01_0815174000.wav,20Hz,37,17,258.693,263.766
./audio/CC0808SB01_0815174000.wav,20Hz,31,14,274.156,279.045
./audio/CC0808SB01_0815174000.wav,20Hz,39,17,285.768,290.169
./audio/CC0808SB01_0815174000.wav,20Hz,35,16,303.903,309.587
./audio/CC0808SB01_0815174000.wav,20Hz,37,19,447.029,449.552
./audio/CC0808SB01_0815174000.wav,20Hz,36,17,463.31,465.101
./audio/CC0808SB01_0815174000.wav,20Hz,39,19,473.713,477.93
./audio/CC0808SB01_0815174000.wav,20Hz,39,17,484.148,489.831
./audio/CC0808SB01_0815174000.wav,20Hz,39,18,498.632,504.316
./audio/CC0808SB01_0815174000.wav,20Hz,36,16,512.101,514.625
./audio/CC0808SB01_0815174000.wav,20Hz,39,18,520.145,525.768
./audio/CC0808SB01_0815174000.wav,20Hz,36,16,542.063,544.261
./audio/CC0808SB01_0815174000.wav,20Hz,37,16,554.518,556.716
./audio/CC0808SB01_0815174000.wav,20Hz,37,18,565.589,567.95
./audio/CC0808SB01_0815174000.wav,20Hz,39,17,596.253,598.858
./audio/CC0808SB01_0815174000.wav,B,56,39,215.256,235.791
