audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815180000.wav,20Hz,37,17,3.903,8.854
./audio/CC0808SB01_0815180000.wav,20Hz,37,17,16.065,21.383
./audio/CC0808SB01_0815180000.wav,20Hz,34,16,41.979,46.379
./audio/CC0808SB01_0815180000.wav,20Hz,36,17,55.355,57.601
./audio/CC0808SB01_0815180000.wav,20Hz,36,17,82.422,86.333
./audio/CC0808SB01_0815180000.wav,20Hz,35,17,93.973,99.29
./audio/CC0808SB01_0815180000.wav,20Hz,37,17,132.154,137.288
./audio/CC0808SB01_0815180000.wav,20Hz,37,17,145.294,150.0
./audio/CC0808SB01_0815180000.wav,20Hz,38,17,208.044,212.934
./audio/CC0808SB01_0815180000.wav,20Hz,40,14,223.507,229.007
./audio/CC0808SB01_0815180000.wav,20Hz,39,16,237.509,242.459
./audio/CC0808SB01_0815180000.wav,20Hz,28,13,247.777,252.727
./audio/CC0808SB01_0815180000.wav,20Hz,37,16,257.983,263.545
./audio/CC0808SB01_0815180000.wav,20Hz,27,13,294.721,299.549
./audio/CC0808SB01_0815180000.wav,20Hz,37,17,306.333,312.261
./audio/CC0808SB01_0815180000.wav,20Hz,28,14,321.796,327.052
./audio/CC0808SB01_0815180000.wav,20Hz,41,18,332.008,337.998
./audio/CC0808SB01_0815180000.wav,20Hz,35,19,342.765,347.41
./audio/CC0808SB01_0815180000.wav,20Hz,37,18,351.749,356.822
./audio/CC0808SB01_0815180000.wav,20Hz,36,18,362.384,365.378
./audio/CC0808SB01_0815180000.wav,20Hz,39,18,368.617,375.035
./audio/CC0808SB01_0815180000.wav,20Hz,36,17,386.348,390.993
./audio/CC0808SB01_0815180000.wav,20Hz,39,17,434.569,438.786
./audio/CC0808SB01_0815180000.wav,20Hz,36,16,472.773,478.029
./audio/CC0808SB01_0815180000.wav,20Hz,35,18,486.592,490.993
./audio/CC0808SB01_0815180000.wav,20Hz,41,18,494.904,499.182
./audio/CC0808SB01_0815180000.wav,20Hz,40,18,506.455,510.978
./audio/CC0808SB01_0815180000.wav,A,92,76,383.17,402.972
./audio/CC0808SB01_0815180000.wav,A,92,77,501.994,521.184
./audio/CC0808SB01_0815180000.wav,A,90,77,548.021,567.334
./audio/CC0808SB01_0815180000.wav,B,53,40,161.307,178.969
