audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815171000.wav,20Hz,36,17,96.051,101.429
./audio/CC0808SB01_0815171000.wav,20Hz,37,17,107.602,112.674
./audio/CC0808SB01_0815171000.wav,20Hz,36,16,121.039,125.745
./audio/CC0808SB01_0815171000.wav,20Hz,37,19,137.296,142.308
./audio/CC0808SB01_0815171000.wav,20Hz,30,13,158.731,164.171
./audio/CC0808SB01_0815171000.wav,20Hz,36,16,170.71,175.722
./audio/CC0808SB01_0815171000.wav,20Hz,37,17,184.889,189.412
./audio/CC0808SB01_0815171000.wav,20Hz,36,18,209.817,214.584
./audio/CC0808SB01_0815171000.wav,20Hz,37,17,220.023,224.668
./audio/CC0808SB01_0815171000.wav,20Hz,34,16,247.028,252.101
./audio/CC0808SB01_0815171000.wav,20Hz,35,20,274.462,277.945
./audio/CC0808SB01_0815171000.wav,20Hz,37,18,289.802,295.241
./audio/CC0808SB01_0815171000.wav,20Hz,37,19,379.671,383.399
./audio/CC0808SB01_0815171000.wav,20Hz,32,17,391.283,393.973
./audio/CC0808SB01_0815171000.wav,20Hz,33,18,401.307,404.301
./audio/CC0808SB01_0815171000.wav,20Hz,34,18,406.379,409.252
./audio/CC0808SB01_0815171000.wav,20Hz,35,20,538.472,542.995
./audio/CC0808SB01_0815171000.wav,20Hz,39,23,543.117,547.64
./audio/CC0808SB01_0815171000.wav,20Hz,35,18,559.802,564.875
./audio/CC0808SB01_0815171000.wav,20Hz,39,16,576.879,579.077
./audio/CC0808SB01_0815171000.wav,20Hz,39,17,592.183,594.544
./audio/CC0808SB01_0815171000.wav,A,93,80,253.376,272.872
./audio/CC0808SB01_0815171000.wav,A,94,76,453.842,473.216
./audio/CC0808SB01_0815171000.wav,A,55,24,504.499,527.479
./audio/CC0808SB01_0815171000.wav,B,53,34,301.886,338.067
./audio/CC0808SB01_0815171000.wav,B,52,11,348.143,384.752
./audio/CC0808SB01_0815171000.wav,B,53,24,410.771,431.184
./audio/CC0808SB01_0815171000.wav,B,55,11,453.292,481.834
./audio/CC0808SB01_0815171000.wav,B,54,13,549.534,568.358
