audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB03_0816022000.wav,20Hz,26,12,72.48317871,75.62784271
./audio/CC0808SB03_0816022000.wav,B,49,13,78.46564331,91.23707275
./audio/CC0808SB03_0816022000.wav,20Hz,34,15,137.3406006,139.2759064
./audio/CC0808SB03_0816022000.wav,20Hz,35,16,152.1992523,154.3364838
./audio/CC0808SB03_0816022000.wav,20Hz,31,15,169.2299149,171.7554405
./audio/CC0808SB03_0816022000.wav,20Hz,33,15,195.4093842,197.9236938
./audio/CC0808SB03_0816022000.wav,B,53,10,204.468,224.859
./audio/CC0808SB03_0816022000.wav,20Hz,32,16,213.2227356,215.5669769
./audio/CC0808SB03_0816022000.wav,20Hz,33,16,247.9255707,250.1750824
./audio/CC0808SB03_0816022000.wav,20Hz,35,18,273.7722107,275.7544373
./audio/CC0808SB03_0816022000.wav,40Hz,71,49,279.934,281.316
