audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB23_0825233000.wav,B,64,12,5.910895538,17.74254608
./audio/CC0808SB23_0825233000.wav,B,65,20,18.88896027,25.88224487
./audio/CC0808SB23_0825233000.wav,A,93,74,125.8826431,144.0221313
./audio/CC0808SB23_0825233000.wav,B,52,15,175.2429001,188.2741058
./audio/CC0808SB23_0825233000.wav,B,61,15,187.7739594,194.5842834
./audio/CC0808SB23_0825233000.wav,B,52,14,237.6808243,245.5394302
./audio/CC0808SB23_0825233000.wav,B,51,16,224.9398567,237.4201523
./audio/CC0808SB23_0825233000.wav,20Hz,34,19,221.5982219,223.3970314
./audio/CC0808SB23_0825233000.wav,B,57,13,323.7732849,335.1
./audio/CC0808SB23_0825233000.wav,20Hz,33,18,317.7284393,319.5970245
