audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815183000.wav,20Hz,36,18,10.626,15.576
./audio/CC0808SB01_0815183000.wav,20Hz,37,17,26.639,30.856
./audio/CC0808SB01_0815183000.wav,20Hz,36,16,200.169,205.852
./audio/CC0808SB01_0815183000.wav,20Hz,34,17,210.565,215.149
./audio/CC0808SB01_0815183000.wav,20Hz,38,17,222.055,226.394
./audio/CC0808SB01_0815183000.wav,20Hz,36,17,240.573,245.401
./audio/CC0808SB01_0815183000.wav,20Hz,37,17,252.308,257.992
./audio/CC0808SB01_0815183000.wav,20Hz,37,17,266.004,272.605
./audio/CC0808SB01_0815183000.wav,20Hz,37,19,278.778,283.973
./audio/CC0808SB01_0815183000.wav,20Hz,38,18,292.957,297.357
./audio/CC0808SB01_0815183000.wav,20Hz,38,19,303.102,306.891
./audio/CC0808SB01_0815183000.wav,20Hz,37,17,316.065,321.994
./audio/CC0808SB01_0815183000.wav,20Hz,38,17,330.489,335.562
./audio/CC0808SB01_0815183000.wav,20Hz,37,17,340.879,345.218
./audio/CC0808SB01_0815183000.wav,20Hz,37,17,366.249,371.199
./audio/CC0808SB01_0815183000.wav,20Hz,37,18,433.178,436.662
./audio/CC0808SB01_0815183000.wav,20Hz,39,17,441.49,446.929
./audio/CC0808SB01_0815183000.wav,20Hz,35,17,464.965,469.916
./audio/CC0808SB01_0815183000.wav,20Hz,38,19,475.111,478.411
./audio/CC0808SB01_0815183000.wav,20Hz,36,17,486.478,491.001
./audio/CC0808SB01_0815183000.wav,20Hz,35,18,504.148,509.587
./audio/CC0808SB01_0815183000.wav,20Hz,37,16,533.545,539.779
./audio/CC0808SB01_0815183000.wav,20Hz,34,16,548.946,553.774
./audio/CC0808SB01_0815183000.wav,B,55,11,83.178,107.992
./audio/CC0808SB01_0815183000.wav,D,64,32,396.013,403.102
