audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815181000.wav,A,95,77,68.999,87.578
./audio/CC0808SB01_0815181000.wav,20Hz,36,19,78.961,82.078
./audio/CC0808SB01_0815181000.wav,20Hz,40,19,86.601,91.429
./audio/CC0808SB01_0815181000.wav,20Hz,37,15,105.064,111.237
./audio/CC0808SB01_0815181000.wav,20Hz,33,16,118.449,122.177
./audio/CC0808SB01_0815181000.wav,20Hz,42,19,126.639,133.545
./audio/CC0808SB01_0815181000.wav,20Hz,38,17,147.296,152.858
./audio/CC0808SB01_0815181000.wav,20Hz,38,18,160.076,165.699
./audio/CC0808SB01_0815181000.wav,20Hz,35,18,169.427,175.172
./audio/CC0808SB01_0815181000.wav,20Hz,39,17,186.417,192.773
./audio/CC0808SB01_0815181000.wav,20Hz,37,17,211.176,216.982
./audio/CC0808SB01_0815181000.wav,20Hz,37,15,225.111,230.856
./audio/CC0808SB01_0815181000.wav,20Hz,34,17,240.39,245.34
./audio/CC0808SB01_0815181000.wav,20Hz,36,17,251.085,257.014
./audio/CC0808SB01_0815181000.wav,20Hz,36,18,270.71,277.128
./audio/CC0808SB01_0815181000.wav,20Hz,36,17,283.728,288.923
./audio/CC0808SB01_0815181000.wav,20Hz,36,15,306.776,311.665
./audio/CC0808SB01_0815181000.wav,20Hz,36,17,318.693,323.338
./audio/CC0808SB01_0815181000.wav,20Hz,35,17,342.529,347.907
./audio/CC0808SB01_0815181000.wav,20Hz,35,16,365.882,371.688
./audio/CC0808SB01_0815181000.wav,20Hz,39,17,490.573,496.563
./audio/CC0808SB01_0815181000.wav,20Hz,36,15,501.819,507.014
./audio/CC0808SB01_0815181000.wav,20Hz,27,13,514.904,519.243
./audio/CC0808SB01_0815181000.wav,20Hz,36,17,525.294,531.834
./audio/CC0808SB01_0815181000.wav,20Hz,28,11,538.495,545.279
./audio/CC0808SB01_0815181000.wav,20Hz,41,15,548.152,553.591
