audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB27_0828182000.wav,20Hz,28,14,31.9883667,33.7008728
./audio/CC0808SB27_0828182000.wav,20Hz,24,13,46.86145325,48.81322937
./audio/CC0808SB27_0828182000.wav,20Hz,36,17,83.6067688,85.61141968
./audio/CC0808SB27_0828182000.wav,D,61,22,186.1641449,188.6264389
./audio/CC0808SB27_0828182000.wav,20Hz,27,15,223.2908325,224.8295532
./audio/CC0808SB27_0828182000.wav,20Hz,33,15,230.4046547,232.2579529
./audio/CC0808SB27_0828182000.wav,20Hz,31,16,265.119043,266.8843262
./audio/CC0808SB27_0828182000.wav,20Hz,29,16,291.8430008,293.4072159
./audio/CC0808SB27_0828182000.wav,20Hz,28,16,313.8403473,315.5983185
./audio/CC0808SB27_0828182000.wav,20Hz,35,16,375.5426544,377.5531921
