audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815173000.wav,20Hz,26,13,15.943,19.366
./audio/CC0808SB01_0815173000.wav,20Hz,32,17,20.894,24.622
./audio/CC0808SB01_0815173000.wav,20Hz,28,13,34.645,37.884
./audio/CC0808SB01_0815173000.wav,20Hz,39,17,38.801,42.162
./audio/CC0808SB01_0815173000.wav,20Hz,39,17,154.274,156.472
./audio/CC0808SB01_0815173000.wav,20Hz,37,17,170.169,176.341
./audio/CC0808SB01_0815173000.wav,20Hz,37,18,183.047,186.898
./audio/CC0808SB01_0815173000.wav,20Hz,38,18,193.743,198.999
./audio/CC0808SB01_0815173000.wav,20Hz,38,17,214.095,219.29
./audio/CC0808SB01_0815173000.wav,20Hz,36,17,229.619,234.63
./audio/CC0808SB01_0815173000.wav,20Hz,37,17,244.209,248.792
./audio/CC0808SB01_0815173000.wav,20Hz,28,14,262.483,267.189
./audio/CC0808SB01_0815173000.wav,20Hz,37,15,274.523,279.718
./audio/CC0808SB01_0815173000.wav,20Hz,35,18,288.58,293.102
./audio/CC0808SB01_0815173000.wav,20Hz,36,16,301.52,304.881
./audio/CC0808SB01_0815173000.wav,20Hz,29,15,316.615,321.016
./audio/CC0808SB01_0815173000.wav,20Hz,37,19,349.985,354.08
./audio/CC0808SB01_0815173000.wav,20Hz,27,13,363.72,368.854
./audio/CC0808SB01_0815173000.wav,20Hz,35,17,376.921,381.199
./audio/CC0808SB01_0815173000.wav,20Hz,38,17,404.301,409.741
./audio/CC0808SB01_0815173000.wav,20Hz,37,17,420.216,422.658
./audio/CC0808SB01_0815173000.wav,20Hz,38,19,433.498,437.227
./audio/CC0808SB01_0815173000.wav,20Hz,38,16,457.273,463.323
./audio/CC0808SB01_0815173000.wav,20Hz,37,18,469.863,475.302
./audio/CC0808SB01_0815173000.wav,20Hz,37,16,522.651,527.968
./audio/CC0808SB01_0815173000.wav,20Hz,35,16,553.648,555.765
./audio/CC0808SB01_0815173000.wav,20Hz,34,17,572.727,574.844
./audio/CC0808SB01_0815173000.wav,20Hz,37,16,588.927,591.043
./audio/CC0808SB01_0815173000.wav,A,92,76,77.104,96.478
./audio/CC0808SB01_0815173000.wav,A,93,76,201.81,219.29
./audio/CC0808SB01_0815173000.wav,B,54,39,91.283,107.602
./audio/CC0808SB01_0815173000.wav,B,52,41,128.059,141.749
./audio/CC0808SB01_0815173000.wav,B,38,16,153.545,160.084
./audio/CC0808SB01_0815173000.wav,B,93,76,201.81,219.29
./audio/CC0808SB01_0815173000.wav,B,51,41,251.42,269.694
./audio/CC0808SB01_0815173000.wav,B,37,19,349.985,354.08
./audio/CC0808SB01_0815173000.wav,B,52,40,445.05,463.874
./audio/CC0808SB01_0815173000.wav,B,55,38,480.603,496.188
./audio/CC0808SB01_0815173000.wav,B,53,41,514.156,527.846
