audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB02_0815211000.wav,20Hz,41,16,6.714,12.032
./audio/CC0808SB02_0815211000.wav,B,54,26,8.365,27.861
./audio/CC0808SB02_0815211000.wav,20Hz,33,18,31.283,34.523
./audio/CC0808SB02_0815211000.wav,20Hz,39,15,39.168,45.34
./audio/CC0808SB02_0815211000.wav,20Hz,39,19,64.255,70.122
./audio/CC0808SB02_0815211000.wav,20Hz,36,17,82.712,91.452
./audio/CC0808SB02_0815211000.wav,20Hz,37,18,116.112,119.351
./audio/CC0808SB02_0815211000.wav,20Hz,40,19,125.218,129.007
./audio/CC0808SB02_0815211000.wav,20Hz,34,18,145.233,148.9
./audio/CC0808SB02_0815211000.wav,20Hz,37,18,163.996,168.763
./audio/CC0808SB02_0815211000.wav,D,70,17,169.802,178.175
./audio/CC0808SB02_0815211000.wav,20Hz,39,17,183.949,188.778
./audio/CC0808SB02_0815211000.wav,20Hz,36,17,194.645,199.656
./audio/CC0808SB02_0815211000.wav,20Hz,36,17,227.494,231.895
./audio/CC0808SB02_0815211000.wav,20Hz,32,17,248.854,253.01
./audio/CC0808SB02_0815211000.wav,D,89,33,251.696,258.114
./audio/CC0808SB02_0815211000.wav,20Hz,34,20,258.877,261.749
./audio/CC0808SB02_0815211000.wav,A,90,77,262.727,286.807
./audio/CC0808SB02_0815211000.wav,20Hz,35,16,270.0,273.239
./audio/CC0808SB02_0815211000.wav,20Hz,36,17,275.256,280.329
./audio/CC0808SB02_0815211000.wav,D,72,43,279.412,284.24
./audio/CC0808SB02_0815211000.wav,D,80,37,285.401,290.535
./audio/CC0808SB02_0815211000.wav,20Hz,37,17,293.897,298.664
./audio/CC0808SB02_0815211000.wav,D,74,47,298.51,303.888
./audio/CC0808SB02_0815211000.wav,20Hz,35,19,306.822,311.039
./audio/CC0808SB02_0815211000.wav,20Hz,34,19,313.423,317.517
./audio/CC0808SB02_0815211000.wav,20Hz,34,17,325.737,331.298
./audio/CC0808SB02_0815211000.wav,B,53,25,327.509,347.372
./audio/CC0808SB02_0815211000.wav,20Hz,34,17,334.904,338.754
./audio/CC0808SB02_0815211000.wav,D,68,39,343.033,347.922
./audio/CC0808SB02_0815211000.wav,20Hz,38,17,358.556,362.59
./audio/CC0808SB02_0815211000.wav,20Hz,36,17,383.399,388.655
./audio/CC0808SB02_0815211000.wav,20Hz,34,16,392.445,397.762
./audio/CC0808SB02_0815211000.wav,20Hz,38,18,403.262,406.196
./audio/CC0808SB02_0815211000.wav,A,90,77,413.376,428.961
./audio/CC0808SB02_0815211000.wav,20Hz,36,16,426.455,431.895
./audio/CC0808SB02_0815211000.wav,D,75,45,428.717,434.4
./audio/CC0808SB02_0815211000.wav,20Hz,36,19,441.458,445.003
./audio/CC0808SB02_0815211000.wav,A,91,75,451.298,479.229
./audio/CC0808SB02_0815211000.wav,20Hz,34,18,457.532,461.688
./audio/CC0808SB02_0815211000.wav,B,53,39,458.266,477.09
./audio/CC0808SB02_0815211000.wav,20Hz,34,19,463.033,467.066
./audio/CC0808SB02_0815211000.wav,20Hz,37,20,467.983,472.567
./audio/CC0808SB02_0815211000.wav,20Hz,35,18,485.035,489.252
./audio/CC0808SB02_0815211000.wav,20Hz,39,13,495.882,500.832
./audio/CC0808SB02_0815211000.wav,20Hz,35,15,508.961,514.156
./audio/CC0808SB02_0815211000.wav,20Hz,34,14,523.079,527.846
