audio_file,annotation,high_f,low_f,start_time,end_time
./audio/CC0808SB01_0815162000.wav,40Hz,94,70,470.366,471.832
./audio/CC0808SB01_0815162000.wav,40Hz,96,73,478.67,480.054
./audio/CC0808SB01_0815162000.wav,40Hz,90,67,533.216,534.927
./audio/CC0808SB01_0815162000.wav,40Hz,98,65,540.55,542.261
./audio/CC0808SB01_0815162000.wav,40Hz,100,66,546.417,549.229
./audio/CC0808SB01_0815162000.wav,40Hz,104,64,555.585,558.763
./audio/CC0808SB01_0815162000.wav,40Hz,97,64,562.491,564.936
./audio/CC0808SB01_0815162000.wav,A,89,80,446.272,460.818
./audio/CC0808SB01_0815162000.wav,B,50,30,158.365,178.105
./audio/CC0808SB01_0815162000.wav,B,50,30,203.888,223.018
./audio/CC0808SB01_0815162000.wav,B,51,15,229.855,249.595
./audio/CC0808SB01_0815162000.wav,B,51,30,358.961,379.313
./audio/CC0808SB01_0815162000.wav,B,51,43,405.76,424.828
./audio/CC0808SB01_0815162000.wav,B,52,43,454.881,473.888
./audio/CC0808SB01_0815162000.wav,B,51,15,495.332,517.884
