spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_0_to_60.png,20Hz,280.0,112.0,327.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_0_to_60.png,B,315.0,97.0,578.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_0_to_60.png,20Hz,413.0,115.0,457.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_30_to_90.png,20Hz,0.0,112.0,27.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_30_to_90.png,B,15.0,97.0,277.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_30_to_90.png,20Hz,113.0,115.0,157.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_30_to_90.png,20Hz,420.0,112.0,483.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_60_to_120.png,20Hz,120.0,112.0,182.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_60_to_120.png,A,234.0,62.0,405.0,72.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_60_to_120.png,20Hz,313.0,112.0,361.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_90_to_150.png,A,0.0,62.0,104.0,72.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_90_to_150.png,20Hz,13.0,112.0,60.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_90_to_150.png,A,213.0,58.0,372.0,71.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_120_to_180.png,B,376.0,94.0,586.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_150_to_210.png,B,75.0,94.0,285.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_210_to_270.png,20Hz,463.0,115.0,514.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,20Hz,162.0,115.0,213.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,B,372.0,98.0,583.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,20Hz,420.0,112.0,462.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,20Hz,583.0,115.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,B,72.0,98.0,282.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,120.0,112.0,162.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,283.0,115.0,328.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,389.0,123.0,438.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,502.0,114.0,553.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,0.0,115.0,27.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,88.0,123.0,138.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,201.0,114.0,252.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,386.0,116.0,434.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,515.0,122.0,565.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_330_to_390.png,20Hz,86.0,116.0,134.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_330_to_390.png,20Hz,215.0,122.0,264.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_360_to_420.png,20Hz,326.0,114.0,384.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_360_to_420.png,B,326.0,114.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,20Hz,25.0,114.0,83.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,B,25.0,114.0,308.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,20Hz,422.0,116.0,477.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,20Hz,553.0,114.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,122.0,116.0,177.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,252.0,114.0,301.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,417.0,124.0,465.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,552.0,114.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_450_to_510.png,20Hz,117.0,124.0,164.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_450_to_510.png,20Hz,251.0,114.0,301.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_480_to_540.png,20Hz,367.0,114.0,398.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_510_to_570.png,20Hz,67.0,114.0,97.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_510_to_570.png,B,221.0,98.0,422.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_510_to_570.png,20Hz,417.0,116.0,469.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_540_to_600.png,B,0.0,98.0,121.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_540_to_600.png,20Hz,116.0,116.0,168.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_540_to_600.png,20Hz,303.0,113.0,356.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_570_to_630.png,20Hz,2.0,113.0,55.0,134.0
