spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,20Hz,21.0,112.0,71.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,20Hz,140.0,116.0,209.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,40Hz,343.0,68.0,389.0,111.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,20Hz,445.0,113.0,490.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,40Hz,43.0,68.0,89.0,111.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,20Hz,145.0,113.0,189.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,20Hz,425.0,115.0,484.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,20Hz,569.0,115.0,601.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,124.0,115.0,184.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,268.0,115.0,313.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,476.0,113.0,514.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,536.0,115.0,588.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,0.0,115.0,13.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,176.0,113.0,214.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,236.0,115.0,288.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,317.0,116.0,345.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,453.0,117.0,492.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,575.0,118.0,601.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_120_to_180.png,20Hz,17.0,116.0,44.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_120_to_180.png,20Hz,153.0,117.0,191.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_120_to_180.png,20Hz,274.0,118.0,315.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_120_to_180.png,20Hz,378.0,114.0,420.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_120_to_180.png,20Hz,524.0,113.0,569.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,20Hz,0.0,118.0,15.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,20Hz,77.0,114.0,119.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,A,211.0,57.0,398.0,74.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,20Hz,224.0,113.0,269.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,20Hz,398.0,115.0,439.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,20Hz,465.0,117.0,508.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_150_to_210.png,20Hz,594.0,112.0,601.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_180_to_240.png,20Hz,98.0,115.0,138.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_180_to_240.png,20Hz,165.0,117.0,208.0,136.0
