spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_170_to_230.png,D,489,91,535,117
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_170_to_230.png,D,566,101,583,119
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_180_to_240.png,D,389,91,435,117
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_180_to_240.png,D,466,101,483,119
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_180_to_240.png,D,534,98,568,113
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_190_to_250.png,D,289,91,335,117
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_190_to_250.png,D,366,101,383,119
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_190_to_250.png,D,434,98,468,113
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_200_to_260.png,D,188,91,235,117
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_200_to_260.png,D,266,101,282,119
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_200_to_260.png,D,334,98,368,113
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_210_to_270.png,D,88,91,135,117
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_210_to_270.png,D,165,101,182,119
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_210_to_270.png,D,233,98,267,113
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_220_to_280.png,D,65,101,82,119
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_220_to_280.png,D,133,98,167,113
..\labeled_data\spectrograms\CalCOFI\CC0711-SB08-071107-233000_second_230_to_290.png,D,33,98,67,113
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_0_to_60.png,20Hz,29,124,49,137
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_0_to_60.png,20Hz,59,94,76,128
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_0_to_60.png,20Hz,472,104,488,127
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_0_to_60.png,20Hz,504,102,519,121
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_10_to_70.png,20Hz,371,104,388,127
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_10_to_70.png,20Hz,404,102,419,121
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_20_to_80.png,20Hz,271,104,288,127
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_20_to_80.png,20Hz,304,102,318,121
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_20_to_80.png,20Hz,514,100,528,124
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_30_to_90.png,20Hz,171,104,188,127
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_30_to_90.png,20Hz,203,102,218,121
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_30_to_90.png,20Hz,414,100,428,124
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_40_to_100.png,20Hz,71,104,87,127
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_40_to_100.png,20Hz,103,102,118,121
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_40_to_100.png,20Hz,314,100,328,124
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_40_to_100.png,20Hz,540,119,563,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_50_to_110.png,20Hz,3,102,18,121
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_50_to_110.png,20Hz,213,100,227,124
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_50_to_110.png,20Hz,440,119,463,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_60_to_120.png,20Hz,113,100,127,124
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_60_to_120.png,20Hz,340,119,363,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_70_to_130.png,20Hz,13,100,27,124
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_70_to_130.png,20Hz,240,119,263,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_80_to_140.png,20Hz,139,119,162,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_90_to_150.png,20Hz,39,119,62,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_100_to_160.png,20Hz,529,118,549,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_100_to_160.png,40Hz,529,118,549,134
..\labeled_data\spectrograms\CalCOFI\CC0711-SB09-071108-191000_second_110_to_170.png,20Hz,428,118,449,134
