spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_0_to_60.png,20Hz,320.0,123.0,338.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_0_to_60.png,20Hz,469.0,127.0,489.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_30_to_90.png,20Hz,19.0,123.0,38.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_30_to_90.png,20Hz,168.0,127.0,189.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_30_to_90.png,20Hz,536.0,115.0,558.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_60_to_120.png,20Hz,236.0,115.0,257.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_90_to_150.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_150_to_210.png,D,362.0,90.0,387.0,129.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_180_to_240.png,D,61.0,90.0,87.0,129.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_180_to_240.png,20Hz,433.0,124.0,450.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_180_to_240.png,20Hz,504.0,118.0,524.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_210_to_270.png,20Hz,133.0,124.0,149.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_210_to_270.png,20Hz,204.0,118.0,223.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_210_to_270.png,20Hz,552.0,120.0,570.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_240_to_300.png,20Hz,251.0,120.0,270.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_240_to_300.png,20Hz,519.0,122.0,535.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_270_to_330.png,20Hz,218.0,122.0,235.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_270_to_330.png,20Hz,439.0,123.0,457.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_300_to_360.png,20Hz,138.0,123.0,157.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_330_to_390.png,20Hz,456.0,116.0,477.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_360_to_420.png,20Hz,155.0,116.0,176.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_390_to_450.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_450_to_510.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_510_to_570.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB27_0828182000_second_570_to_630.png,,,,,
