spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\CC0607-SB02-060709-015107_second_10_to_70.png,40Hz,540,72,559,93
..\labeled_data\spectrograms\CalCOFI\CC0607-SB02-060709-015107_second_20_to_80.png,40Hz,440,72,459,93
..\labeled_data\spectrograms\CalCOFI\CC0607-SB02-060709-015107_second_30_to_90.png,40Hz,339,72,359,93
..\labeled_data\spectrograms\CalCOFI\CC0607-SB02-060709-015107_second_40_to_100.png,40Hz,239,72,259,93
..\labeled_data\spectrograms\CalCOFI\CC0607-SB02-060709-015107_second_50_to_110.png,40Hz,139,72,159,93
..\labeled_data\spectrograms\CalCOFI\CC0607-SB02-060709-015107_second_60_to_120.png,40Hz,39,72,59,93
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_10_to_70.png,D,551,88,582,128
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_20_to_80.png,D,451,88,482,128
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_20_to_80.png,D,521,87,572,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_20_to_80.png,D,521,87,572,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_30_to_90.png,D,351,88,382,128
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_30_to_90.png,D,421,87,471,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_30_to_90.png,D,421,87,471,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_40_to_100.png,D,251,88,282,128
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_40_to_100.png,D,321,87,371,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_40_to_100.png,D,321,87,371,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_40_to_100.png,D,487,70,545,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_50_to_110.png,D,150,88,182,128
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_50_to_110.png,D,220,87,271,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_50_to_110.png,D,220,87,271,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_50_to_110.png,D,387,70,444,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_60_to_120.png,D,50,88,81,128
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_60_to_120.png,D,120,87,171,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_60_to_120.png,D,120,87,171,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_60_to_120.png,D,287,70,344,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_70_to_130.png,D,20,87,71,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_70_to_130.png,D,20,87,71,127
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_70_to_130.png,D,187,70,244,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_80_to_140.png,D,87,70,144,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_80_to_140.png,D,505,64,553,125
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_90_to_150.png,D,405,64,453,125
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_100_to_160.png,D,304,64,353,125
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_110_to_170.png,D,204,64,252,125
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_110_to_170.png,D,471,78,524,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_110_to_170.png,D,471,78,524,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_120_to_180.png,D,104,64,152,125
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_120_to_180.png,D,371,78,424,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_120_to_180.png,D,371,78,424,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_130_to_190.png,D,4,64,52,125
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_130_to_190.png,D,271,78,324,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_130_to_190.png,D,271,78,324,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_140_to_200.png,D,171,78,224,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_140_to_200.png,D,171,78,224,124
..\labeled_data\spectrograms\CalCOFI\CC0607-SB03-060709-140000_second_150_to_210.png,D,71,78,124,124
