spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_0_to_60.png,B,458.0,92.0,569.0,125.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_30_to_90.png,B,157.0,92.0,269.0,125.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_90_to_150.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_150_to_210.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_210_to_270.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_270_to_330.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB16_0821222454_second_300_to_360.png,,,,,
