spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_0_to_60.png,20Hz,151.0,123.0,168.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_0_to_60.png,20Hz,485.0,124.0,501.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_60_to_120.png,20Hz,548.0,125.0,563.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_120_to_180.png,20Hz,281.0,124.0,299.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_180_to_240.png,20Hz,99.0,126.0,115.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_240_to_300.png,B,100.0,96.0,210.0,124.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_240_to_300.png,20Hz,330.0,124.0,358.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_240_to_300.png,20Hz,526.0,122.0,541.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_300_to_360.png,A,35.0,61.0,177.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_300_to_360.png,20Hz,114.0,122.0,133.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_300_to_360.png,20Hz,259.0,122.0,273.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_360_to_420.png,20Hz,267.0,123.0,287.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_360_to_420.png,20Hz,318.0,122.0,333.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_360_to_420.png,20Hz,484.0,123.0,503.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_420_to_480.png,20Hz,49.0,124.0,63.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_600_to_660.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_660_to_720.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_720_to_780.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_780_to_840.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_840_to_900.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_900_to_960.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_960_to_1020.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_1020_to_1080.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111018_001619_second_1080_to_1140.png,,,,,
