spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_30_to_90.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_90_to_150.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_120_to_180.png,20Hz,560.0,121.0,581.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_150_to_210.png,20Hz,260.0,121.0,281.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_180_to_240.png,20Hz,375.0,118.0,398.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_210_to_270.png,20Hz,75.0,118.0,97.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_270_to_330.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_330_to_390.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_360_to_420.png,20Hz,405.0,124.0,419.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_360_to_420.png,20Hz,460.0,116.0,474.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_360_to_420.png,20Hz,462.0,116.0,474.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_360_to_420.png,20Hz,507.0,123.0,516.0,131.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_390_to_450.png,20Hz,104.0,124.0,119.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_390_to_450.png,20Hz,160.0,116.0,173.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_390_to_450.png,20Hz,161.0,116.0,173.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_390_to_450.png,20Hz,207.0,123.0,215.0,131.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_390_to_450.png,20Hz,319.0,117.0,331.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_420_to_480.png,20Hz,19.0,117.0,31.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_420_to_480.png,20Hz,357.0,113.0,371.0,126.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_420_to_480.png,20Hz,357.0,111.0,367.0,127.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_420_to_480.png,20Hz,373.0,115.0,385.0,128.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_420_to_480.png,20Hz,373.0,115.0,385.0,128.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_450_to_510.png,20Hz,56.0,113.0,70.0,126.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_450_to_510.png,20Hz,57.0,111.0,67.0,127.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_450_to_510.png,20Hz,73.0,115.0,84.0,128.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_450_to_510.png,20Hz,73.0,115.0,84.0,128.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150131-014253_second_480_to_540.png,,,,,
