spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_0_to_60.png,20Hz,101.0,121.0,122.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_0_to_60.png,20Hz,309.0,120.0,323.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_0_to_60.png,20Hz,446.0,124.0,464.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_0_to_60.png,20Hz,487.0,122.0,508.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_30_to_90.png,20Hz,9.0,120.0,22.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_30_to_90.png,20Hz,145.0,124.0,163.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_30_to_90.png,20Hz,186.0,122.0,208.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_30_to_90.png,20Hz,385.0,122.0,408.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_60_to_120.png,20Hz,84.0,122.0,107.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_60_to_120.png,20Hz,304.0,120.0,327.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_60_to_120.png,20Hz,471.0,122.0,490.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_60_to_120.png,20Hz,538.0,127.0,560.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_90_to_150.png,20Hz,3.0,120.0,26.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_90_to_150.png,20Hz,170.0,122.0,189.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_90_to_150.png,20Hz,237.0,127.0,260.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_90_to_150.png,20Hz,409.0,122.0,426.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_90_to_150.png,20Hz,554.0,119.0,580.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_120_to_180.png,20Hz,109.0,122.0,125.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_120_to_180.png,20Hz,253.0,119.0,279.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_120_to_180.png,20Hz,435.0,122.0,452.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_120_to_180.png,20Hz,500.0,121.0,511.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_150_to_210.png,20Hz,135.0,122.0,151.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_150_to_210.png,20Hz,200.0,121.0,211.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_150_to_210.png,20Hz,578.0,119.0,599.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_180_to_240.png,20Hz,277.0,119.0,299.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_210_to_270.png,40Hz,400.0,92.0,411.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_210_to_270.png,20Hz,463.0,120.0,479.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_210_to_270.png,20Hz,487.0,120.0,514.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_240_to_300.png,40Hz,99.0,92.0,111.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_240_to_300.png,20Hz,162.0,120.0,179.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_240_to_300.png,20Hz,187.0,120.0,214.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_240_to_300.png,20Hz,553.0,121.0,578.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_270_to_330.png,20Hz,253.0,121.0,278.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/DIFAR20111025_005827_second_300_to_360.png,20Hz,330.0,117.0,361.0,135.0
