spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_30_to_90.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_60_to_120.png,20Hz,466.0,117.0,484.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_90_to_150.png,20Hz,166.0,117.0,184.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_150_to_210.png,20Hz,425.0,120.0,448.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_180_to_240.png,20Hz,124.0,120.0,147.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_180_to_240.png,20Hz,447.0,111.0,476.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_180_to_240.png,20Hz,566.0,116.0,587.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_210_to_270.png,20Hz,146.0,111.0,176.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_210_to_270.png,20Hz,266.0,116.0,286.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_210_to_270.png,20Hz,409.0,119.0,433.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_210_to_270.png,20Hz,515.0,116.0,538.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_240_to_300.png,20Hz,109.0,119.0,132.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_240_to_300.png,20Hz,215.0,116.0,237.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_240_to_300.png,20Hz,491.0,109.0,516.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_270_to_330.png,20Hz,190.0,109.0,215.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_270_to_330.png,20Hz,509.0,120.0,531.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_270_to_330.png,20Hz,538.0,116.0,557.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_300_to_360.png,20Hz,209.0,120.0,231.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_300_to_360.png,20Hz,238.0,116.0,256.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_330_to_390.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_360_to_420.png,20Hz,438.0,115.0,466.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_390_to_450.png,20Hz,137.0,115.0,166.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_450_to_510.png,B,393.0,97.0,575.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_480_to_540.png,B,92.0,97.0,274.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_510_to_570.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB03_0816014017_second_570_to_630.png,,,,,
