spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_430_to_490.png,A NE Pacific,355,66,526,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_440_to_500.png,A NE Pacific,254,66,426,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_450_to_510.png,A NE Pacific,154,66,325,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_460_to_520.png,A NE Pacific,54,66,225,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_780_to_840.png,B NE Pacific,397,92,538,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_790_to_850.png,B NE Pacific,297,92,438,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_800_to_860.png,B NE Pacific,197,92,338,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_810_to_870.png,B NE Pacific,97,92,238,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_920_to_980.png,B NE Pacific,384,94,532,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_930_to_990.png,B NE Pacific,284,94,431,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_940_to_1000.png,B NE Pacific,184,94,331,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_950_to_1010.png,B NE Pacific,84,94,231,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1060_to_1120.png,B NE Pacific,428,91,597,120
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1070_to_1130.png,B NE Pacific,328,91,497,120
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1080_to_1140.png,B NE Pacific,228,91,396,120
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1090_to_1150.png,B NE Pacific,128,91,296,120
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1100_to_1160.png,B NE Pacific,27,91,196,120
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1140_to_1200.png,A NE Pacific,459,65,583,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1150_to_1210.png,A NE Pacific,359,65,483,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1160_to_1220.png,A NE Pacific,259,65,383,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1170_to_1230.png,A NE Pacific,159,65,283,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1180_to_1240.png,A NE Pacific,58,65,182,75
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1200_to_1260.png,B NE Pacific,335,92,508,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1210_to_1270.png,B NE Pacific,235,92,408,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1220_to_1280.png,B NE Pacific,135,92,308,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1230_to_1290.png,B NE Pacific,35,92,207,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1300_to_1360.png,A NE Pacific,434,67,570,78
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1310_to_1370.png,A NE Pacific,334,67,470,78
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1320_to_1380.png,A NE Pacific,234,67,370,78
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1330_to_1390.png,A NE Pacific,134,67,269,78
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_1340_to_1400.png,A NE Pacific,34,67,169,78
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_2240_to_2300.png,B NE Pacific,348,103,516,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_2250_to_2310.png,B NE Pacific,247,103,416,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_2260_to_2320.png,B NE Pacific,147,103,316,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-190000_second_2270_to_2330.png,B NE Pacific,47,103,216,136
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_880_to_940.png,B NE Pacific,428,102,580,134
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_890_to_950.png,B NE Pacific,328,102,480,134
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_900_to_960.png,B NE Pacific,228,102,379,134
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_910_to_970.png,B NE Pacific,128,102,279,134
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_920_to_980.png,B NE Pacific,27,102,179,134
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_960_to_1020.png,D,566,81,589,119
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_970_to_1030.png,D,465,81,489,119
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_980_to_1040.png,D,365,81,389,119
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_990_to_1050.png,D,265,81,289,119
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1000_to_1060.png,D,165,81,189,119
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1010_to_1070.png,D,65,81,88,119
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1010_to_1070.png,B NE Pacific,359,93,510,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1020_to_1080.png,B NE Pacific,258,93,410,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1030_to_1090.png,B NE Pacific,158,93,310,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1040_to_1100.png,B NE Pacific,58,93,210,121
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1270_to_1330.png,B NE Pacific,344,94,517,137
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1280_to_1340.png,B NE Pacific,243,94,417,137
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1290_to_1350.png,B NE Pacific,143,94,317,137
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1300_to_1360.png,B NE Pacific,43,94,217,137
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1560_to_1620.png,B NE Pacific,381,94,559,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1570_to_1630.png,B NE Pacific,281,94,458,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1580_to_1640.png,B NE Pacific,181,94,358,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1590_to_1650.png,B NE Pacific,81,94,258,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1690_to_1750.png,B NE Pacific,359,94,515,135
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1700_to_1760.png,B NE Pacific,259,94,415,135
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1710_to_1770.png,B NE Pacific,159,94,314,135
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1720_to_1780.png,B NE Pacific,58,94,214,135
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1820_to_1880.png,B NE Pacific,332,93,517,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1830_to_1890.png,B NE Pacific,232,93,417,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1840_to_1900.png,B NE Pacific,132,93,317,140
..\labeled_data\spectrograms\CalCOFI\CC1907BH_DF_SB03_190712-200000_second_1850_to_1910.png,B NE Pacific,32,93,217,140
