spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_120_to_180.png,A NE Pacific,338,58,511,73
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_130_to_190.png,A NE Pacific,237,58,411,73
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_140_to_200.png,A NE Pacific,137,58,310,73
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_150_to_210.png,A NE Pacific,37,58,210,73
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_150_to_210.png,B NE Pacific,369,98,549,139
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_160_to_220.png,B NE Pacific,269,98,449,139
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_170_to_230.png,B NE Pacific,168,98,349,139
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815160418_second_180_to_240.png,B NE Pacific,68,98,249,139
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815161000_second_0_to_60.png,A NE Pacific,81,61,252,73
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_200_to_260.png,B NE Pacific,299,99,548,140
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_210_to_270.png,B NE Pacific,199,99,448,140
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_220_to_280.png,B NE Pacific,99,99,348,140
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_420_to_480.png,40Hz,504,57,520,81
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_430_to_490.png,40Hz,404,57,420,81
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_430_to_490.png,40Hz,487,55,502,78
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_440_to_500.png,40Hz,304,57,319,81
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_440_to_500.png,40Hz,387,55,402,78
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_450_to_510.png,40Hz,203,57,219,81
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_450_to_510.png,40Hz,287,55,302,78
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_460_to_520.png,40Hz,103,57,119,81
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_460_to_520.png,40Hz,187,55,201,78
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_470_to_530.png,40Hz,3,57,19,81
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_470_to_530.png,40Hz,86,55,101,78
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_480_to_540.png,40Hz,535,61,549,87
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_490_to_550.png,40Hz,435,61,449,87
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_490_to_550.png,40Hz,508,53,524,89
..\labeled_data\spectrograms\CalCOFI\CC0808SB01_0815162000_second_490_to_550.png,40Hz,508,53,524,89
