spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_30_to_90.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_90_to_150.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_150_to_210.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_210_to_270.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_270_to_330.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_300_to_360.png,20Hz,484.0,121.0,510.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_300_to_360.png,20Hz,510.0,124.0,530.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_330_to_390.png,20Hz,184.0,121.0,210.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_330_to_390.png,20Hz,210.0,124.0,230.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_330_to_390.png,20Hz,355.0,121.0,379.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_330_to_390.png,20Hz,389.0,122.0,405.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_360_to_420.png,20Hz,55.0,121.0,79.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_360_to_420.png,20Hz,89.0,122.0,104.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_390_to_450.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_450_to_510.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_510_to_570.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_570_to_630.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_600_to_660.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_630_to_690.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_660_to_720.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_690_to_750.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_720_to_780.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_750_to_810.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_780_to_840.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_810_to_870.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_840_to_900.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_870_to_930.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_900_to_960.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_930_to_990.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_960_to_1020.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_990_to_1050.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_1020_to_1080.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_1050_to_1110.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CO20150203-211749_second_1080_to_1140.png,,,,,
