spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\SB12-060209-184000_second_240_to_300.png,20Hz,510,110,526,129
..\labeled_data\spectrograms\CalCOFI\SB12-060209-184000_second_250_to_310.png,20Hz,410,110,426,129
..\labeled_data\spectrograms\CalCOFI\SB12-060209-184000_second_260_to_320.png,20Hz,310,110,326,129
..\labeled_data\spectrograms\CalCOFI\SB12-060209-184000_second_270_to_330.png,20Hz,210,110,226,129
..\labeled_data\spectrograms\CalCOFI\SB12-060209-184000_second_280_to_340.png,20Hz,110,110,125,129
..\labeled_data\spectrograms\CalCOFI\SB12-060209-184000_second_290_to_350.png,20Hz,10,110,25,129
..\labeled_data\spectrograms\CalCOFI\SB4-060206-185000_second_450_to_510.png,40Hz,534,87,548,115
..\labeled_data\spectrograms\CalCOFI\SB4-060206-185000_second_460_to_520.png,40Hz,434,87,448,115
..\labeled_data\spectrograms\CalCOFI\SB4-060206-185000_second_470_to_530.png,40Hz,334,87,348,115
..\labeled_data\spectrograms\CalCOFI\SB4-060206-185000_second_480_to_540.png,40Hz,234,87,248,115
..\labeled_data\spectrograms\CalCOFI\SB4-060206-185000_second_490_to_550.png,40Hz,133,87,147,115
..\labeled_data\spectrograms\CalCOFI\SB4-060206-185000_second_500_to_560.png,40Hz,33,87,47,115
..\labeled_data\spectrograms\CalCOFI\SB7-060207-164000_second_60_to_120.png,20Hz,546,125,570,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-164000_second_70_to_130.png,20Hz,446,125,470,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-164000_second_80_to_140.png,20Hz,346,125,370,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-164000_second_90_to_150.png,20Hz,246,125,270,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-164000_second_100_to_160.png,20Hz,146,125,169,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-164000_second_110_to_170.png,20Hz,45,125,69,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-165000_second_70_to_130.png,20Hz,519,126,550,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-165000_second_80_to_140.png,20Hz,419,126,450,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-165000_second_90_to_150.png,20Hz,319,126,350,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-165000_second_100_to_160.png,20Hz,219,126,250,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-165000_second_110_to_170.png,20Hz,119,126,150,138
..\labeled_data\spectrograms\CalCOFI\SB7-060207-165000_second_120_to_180.png,20Hz,19,126,50,138
..\labeled_data\spectrograms\CalCOFI\SB9-060208-181048_second_220_to_280.png,20Hz,528,96,543,123
