spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_30_to_90.png,20Hz,591.0,115.0,601.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_60_to_120.png,20Hz,290.0,115.0,311.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_90_to_150.png,20Hz,0.0,115.0,10.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_150_to_210.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_210_to_270.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_270_to_330.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_330_to_390.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_390_to_450.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_450_to_510.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_510_to_570.png,A,256.0,61.0,406.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_540_to_600.png,A,0.0,61.0,105.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB29_0829175000_second_570_to_630.png,,,,,
