spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_0_to_60.png,40Hz,37.0,85.0,48.0,103.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_0_to_60.png,40Hz,166.0,81.0,175.0,96.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_0_to_60.png,40Hz,196.0,85.0,205.0,107.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_30_to_90.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_90_to_150.png,40Hz,310.0,91.0,333.0,104.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_120_to_180.png,40Hz,10.0,91.0,33.0,104.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_150_to_210.png,40Hz,489.0,91.0,501.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_180_to_240.png,40Hz,189.0,91.0,201.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_180_to_240.png,40Hz,530.0,92.0,542.0,105.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_210_to_270.png,40Hz,230.0,92.0,241.0,105.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_210_to_270.png,40Hz,484.0,88.0,493.0,101.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_240_to_300.png,40Hz,184.0,88.0,192.0,101.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_270_to_330.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_330_to_390.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_390_to_450.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_450_to_510.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_510_to_570.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB01-070629-170000_second_570_to_630.png,,,,,
