spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_0_to_60.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_30_to_90.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_60_to_120.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_90_to_150.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_150_to_210.png,40Hz,305.0,78.0,325.0,105.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_150_to_210.png,40Hz,345.0,80.0,360.0,94.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_150_to_210.png,40Hz,395.0,88.0,414.0,108.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_150_to_210.png,D,472.0,93.0,500.0,121.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_180_to_240.png,40Hz,4.0,78.0,25.0,105.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_180_to_240.png,40Hz,44.0,80.0,60.0,94.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_180_to_240.png,40Hz,95.0,88.0,113.0,108.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_180_to_240.png,D,172.0,93.0,200.0,121.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_210_to_270.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_240_to_300.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_270_to_330.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_300_to_360.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_330_to_390.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_360_to_420.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_390_to_450.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_420_to_480.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_450_to_510.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_480_to_540.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_510_to_570.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0707-SB10-070703-202000_second_570_to_630.png,,,,,
