spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_450_to_510.png,A NE Pacific,154,66,325,75
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_780_to_840.png,B NE Pacific,397,92,538,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_810_to_870.png,B NE Pacific,97,92,238,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_930_to_990.png,B NE Pacific,284,94,431,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_1080_to_1140.png,B NE Pacific,228,91,396,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_1140_to_1200.png,A NE Pacific,459,65,583,75
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_1170_to_1230.png,A NE Pacific,159,65,283,75
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_1200_to_1260.png,B NE Pacific,335,92,508,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_1230_to_1290.png,B NE Pacific,35,92,207,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_1320_to_1380.png,A NE Pacific,234,67,370,78
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-190000_second_2250_to_2310.png,B NE Pacific,247,103,416,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_900_to_960.png,B NE Pacific,228,102,379,134
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_960_to_1020.png,D,566,81,589,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_990_to_1050.png,D,265,81,289,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1020_to_1080.png,B NE Pacific,258,93,410,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1290_to_1350.png,B NE Pacific,143,94,317,137
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1560_to_1620.png,B NE Pacific,381,94,559,140
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1590_to_1650.png,B NE Pacific,81,94,258,140
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1710_to_1770.png,B NE Pacific,159,94,314,135
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1830_to_1890.png,B NE Pacific,232,93,417,140
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_1950_to_2010.png,B NE Pacific,244,93,385,135
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_2070_to_2130.png,B NE Pacific,290,93,475,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_2190_to_2250.png,B NE Pacific,334,94,434,134
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_2220_to_2280.png,B NE Pacific,33,94,133,134
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_2490_to_2550.png,B NE Pacific,195,94,372,135
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_2970_to_3030.png,B NE Pacific,403,94,579,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_3000_to_3060.png,B NE Pacific,102,94,279,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_3120_to_3180.png,B NE Pacific,182,93,365,135
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_3240_to_3300.png,B NE Pacific,331,92,506,140
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_3270_to_3330.png,B NE Pacific,31,92,206,140
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_3360_to_3420.png,B NE Pacific,316,93,494,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-200000_second_3390_to_3450.png,B NE Pacific,16,93,194,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_30_to_90.png,A NE Pacific,182,65,335,78
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_60_to_120.png,B NE Pacific,368,93,555,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_90_to_150.png,B NE Pacific,67,93,255,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_150_to_210.png,A NE Pacific,230,64,365,77
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_180_to_240.png,B NE Pacific,412,93,588,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_210_to_270.png,B NE Pacific,112,93,288,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_330_to_390.png,B NE Pacific,302,92,478,137
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_360_to_420.png,B NE Pacific,1,92,177,137
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_390_to_450.png,A NE Pacific,425,66,597,77
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_420_to_480.png,A NE Pacific,125,66,297,77
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_450_to_510.png,B NE Pacific,303,93,475,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_480_to_540.png,B NE Pacific,3,93,174,136
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_570_to_630.png,A NE Pacific,415,65,584,78
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC1907BH_DF_SB03_190712-210000_second_600_to_660.png,A NE Pacific,115,65,284,78
