spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB02-060709-015107_second_30_to_90.png,40Hz,339,72,359,93
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB02-060709-015107_second_60_to_120.png,40Hz,39,72,59,93
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_30_to_90.png,D,351,88,382,128
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_30_to_90.png,D,421,87,471,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_30_to_90.png,D,421,87,471,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_60_to_120.png,D,50,88,81,128
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_60_to_120.png,D,120,87,171,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_60_to_120.png,D,120,87,171,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_60_to_120.png,D,287,70,344,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_90_to_150.png,D,405,64,453,125
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_120_to_180.png,D,104,64,152,125
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_120_to_180.png,D,371,78,424,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_120_to_180.png,D,371,78,424,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_150_to_210.png,D,71,78,124,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_150_to_210.png,D,71,78,124,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_150_to_210.png,D,475,75,541,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_150_to_210.png,D,475,75,541,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_180_to_240.png,D,175,75,240,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_180_to_240.png,D,175,75,240,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_180_to_240.png,D,396,76,462,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_210_to_270.png,D,96,76,162,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_270_to_330.png,D,312,80,369,126
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_300_to_360.png,D,11,80,68,126
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_300_to_360.png,D,338,79,383,107
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_300_to_360.png,D,338,79,383,107
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_330_to_390.png,D,37,79,82,107
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_330_to_390.png,D,37,79,82,107
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_360_to_420.png,D,382,81,432,126
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-140000_second_390_to_450.png,D,81,81,132,126
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-142000_second_0_to_60.png,D,103,78,133,106
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-142000_second_0_to_60.png,D,103,78,133,106
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-143240_second_210_to_270.png,D,455,78,502,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-143240_second_210_to_270.png,D,455,78,502,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-143240_second_240_to_300.png,D,155,78,201,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-143240_second_240_to_300.png,D,155,78,201,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-152000_second_300_to_360.png,D,305,90,345,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB03-060709-152000_second_330_to_390.png,D,5,90,45,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_30_to_90.png,D,357,83,393,114
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_30_to_90.png,D,357,83,393,114
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_60_to_120.png,D,56,83,92,114
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_60_to_120.png,D,56,83,92,114
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_60_to_120.png,D,479,69,525,113
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_60_to_120.png,D,479,69,525,113
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_90_to_150.png,D,178,69,225,113
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_90_to_150.png,D,178,69,225,113
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_180_to_240.png,40Hz,476,60,498,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-184405_second_210_to_270.png,40Hz,176,60,198,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-190000_second_180_to_240.png,D,515,94,549,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-190000_second_180_to_240.png,D,515,94,549,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-190000_second_210_to_270.png,D,215,94,248,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-190000_second_210_to_270.png,D,215,94,248,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-191000_second_390_to_450.png,D,556,88,590,121
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0607-SB04-060709-191000_second_390_to_450.png,D,556,88,590,121
