spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB10-040717-222225_second_240_to_300.png,D,406,83,447,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB10-040717-222225_second_270_to_330.png,D,106,83,146,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB17-040719-205000_second_90_to_150.png,D,431,67,471,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB17-040719-205000_second_120_to_180.png,D,131,67,171,123
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB2-040713-235000_second_180_to_240.png,D,338,77,372,129
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB2-040713-235000_second_210_to_270.png,D,37,77,72,129
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB2-040714-000000_second_120_to_180.png,D,410,87,441,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB2-040714-000000_second_150_to_210.png,D,110,87,141,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB2-040714-011000_second_30_to_90.png,D,444,78,479,125
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB2-040714-011000_second_60_to_120.png,D,143,78,178,125
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB26-040724-135000_second_180_to_240.png,D,305,59,356,122
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB26-040724-135000_second_210_to_270.png,D,5,59,55,122
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB26-040724-140000_second_90_to_150.png,D,337,67,385,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB26-040724-140000_second_120_to_180.png,D,36,67,84,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB9-040717-165000_second_0_to_60.png,D,292,79,329,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB9-040717-174000_second_0_to_60.png,D,315,70,344,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB9-040717-174000_second_30_to_90.png,D,15,70,43,124
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB9-040717-180000_second_60_to_120.png,D,473,75,510,127
..\labeled_data\spectrograms\CalCOFI\preprocessed\CC0407-SB9-040717-180000_second_90_to_150.png,D,173,75,210,127
