spectrogram_path,label,xmin,ymin,xmax,ymax
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_110_to_170.png,D,514,74,540,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_120_to_180.png,D,414,74,440,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_130_to_190.png,D,314,74,340,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_140_to_200.png,D,213,74,239,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_150_to_210.png,D,113,74,139,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_160_to_220.png,D,13,74,39,119
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_570_to_630.png,D,536,59,563,109
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_580_to_640.png,D,436,59,463,109
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_590_to_650.png,D,336,59,363,109
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_600_to_660.png,D,235,59,262,109
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_610_to_670.png,D,135,59,162,109
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB17_20110414_180439_second_620_to_680.png,D,35,59,62,109
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_270_to_330.png,40Hz,548,84,564,102
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_280_to_340.png,40Hz,448,84,463,102
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_290_to_350.png,40Hz,348,84,363,102
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_290_to_350.png,40Hz,548,95,562,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_300_to_360.png,40Hz,248,84,263,102
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_300_to_360.png,40Hz,448,95,462,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_310_to_370.png,40Hz,148,84,163,102
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_310_to_370.png,40Hz,348,95,362,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_320_to_380.png,40Hz,48,84,63,102
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_320_to_380.png,40Hz,248,95,262,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_330_to_390.png,40Hz,148,95,162,120
..\labeled_data\spectrograms\CalCOFI\preprocessed\SB60_20110427_014707_second_340_to_400.png,40Hz,48,95,62,120
