audio_file,annotation,high_f,low_f,start_time,end_time
./audio/DCPP01A_d01_121112_122652.d100.x.wav,A,87.22515528,76.27795031,15.45418817,32.32244049
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,26.79658385,14.97360248,43.01789038,44.60692859
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,27.23447205,16.72515528,60.18335059,61.71127191
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,52.19409938,23.73136646,62.50579108,80.59638055
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,24.16925466,14.09782609,80.84084796,82.61323682
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,28.98602484,15.41149068,98.05904865,99.40361945
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,26.89983368,13.4493866,118.5227585,120.6522171
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,28.11024845,13.65993789,118.5943124,120.7334023
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,50.84937888,34.4363354,124.2462488,145.2622816
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,49.44254658,36.3121118,177.0237411,199.4975334
./audio/DCPP01A_d01_121112_122652.d100.x.wav,A,92.11645963,77.11024845,197.7305243,218.6858172
./audio/DCPP01A_d01_121112_122652.d100.x.wav,A,91.64751553,71.95186335,222.2031862,238.9674205
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,56.47670807,18.02329193,248.1998973,267.0900309
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,53.19409938,10.98913043,270.9110999,288.4649539
./audio/DCPP01A_d01_121112_122652.d100.x.wav,20Hz,27.34035492,15.34812927,291.7791748,293.5748474
./audio/DCPP01A_d01_121112_122652.d100.x.wav,A,90.29037267,76.71583851,330.061117,348.9462256
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,52.19409938,25.04503106,378.4489144,396.4172701
./audio/DCPP01A_d01_121112_122652.d100.x.wav,A,89.85248447,74.96428571,384.6217168,400.2065153
./audio/DCPP01A_d01_121112_122652.d100.x.wav,B,52.19409938,11.47049689,432.4594625,449.1443642
./audio/DCPP01A_d01_121112_122652.d100.x.wav,A,92.04192547,76.27795031,452.1390902,469.9852123
